sep=,
Depth,Clay,Quartz,Carbonates,GammaRay,NeutronPorosity,Resistivity,Density,GR_Dens,Porosity,Sonic,TOC,AvgPorosity,Photoelectric,RHOMAA,UMA,PEF_Dens,Well
7830.9,7.254440402,39.82452386,52.92103574,103.989286,0.178993972,443.0029907,2.426528923,42.85516033,0.10896,73.85199738,6.381519,0.143976986,3.261957853,2.666460947,9.162424905,1.344289706,Selva-1
7831,0,51.76724138,48.23275862,103.989286,0.178993972,443.0029907,2.426528923,42.85516033,0.10896,73.85199738,6.381519,0.143976986,3.261957853,2.666460947,9.162424905,1.344289706,Selva-1
7832.1,8.669639943,38.05069074,53.27966931,93.94922097,0.178009631,451.3439941,2.430057764,38.66131183,0.103386,75.45400238,6.470443,0.140697815,3.154084285,2.664208225,8.837703699,1.297946219,Selva-1
7833,1.829463999,34.35326843,63.81726757,109.8486679,0.189001742,371.7330017,2.434671378,45.11847836,0.100309,76.76899719,6.237292,0.144655371,3.224319561,2.677302142,9.093212956,1.324334606,Selva-1
7833.5,13.54280709,23.54937596,62.90781695,109.8486679,0.189001742,371.7330017,2.434671378,45.11847836,0.100309,76.76899719,5.179997,0.144655371,3.224319561,2.677302142,9.093212956,1.324334606,Selva-1
7834.1,8.958356346,17.66265326,73.37899039,153.5393729,0.20599029,62.83399963,2.441239331,62.8940272,0.121736,76.54799652,3.577136,0.163863145,3.811336529,2.723688321,11.02983682,1.561230183,Selva-1
7834.25,2.780493103,26.12142935,71.09807755,153.5393729,0.20599029,62.83399963,2.441239331,62.8940272,0.121736,76.54799652,3.577136,0.163863145,3.811336529,2.723688321,11.02983682,1.561230183,Selva-1
7835.5,0,22.81989483,77.18010517,173.3240744,0.208996841,107.6169968,2.456732765,70.55064223,0.102436,76.56900024,4.909069,0.155716421,3.968105966,2.725406962,11.45434777,1.615196419,Selva-1
7835.8,6.826829003,11.35993043,81.81324057,178.8524727,0.195033173,158.5359955,2.457160647,72.78827005,0.098644,75.89399719,4.8979,0.146838586,4.518312323,2.707954232,12.9269793,1.838834725,Selva-1
7836,57.72698004,39.10710453,3.165915432,178.8524727,0.195033173,158.5359955,2.457160647,72.78827005,0.098644,75.89399719,4.8979,0.146838586,4.518312323,2.707954232,12.9269793,1.838834725,Selva-1
7837.11,9.787095373,20.96458831,69.24831632,201.2164395,0.209983144,96.5019989,2.458379932,81.84920354,0.109484,74.12000275,4.0528,0.159733572,4.531238438,2.73561609,13.16206204,1.843180697,Selva-1
7837.2,10.54088586,13.59667802,75.86243612,201.2164395,0.209983144,96.5019989,2.458379932,81.84920354,0.109484,74.12000275,4.0528,0.159733572,4.531238438,2.73561609,13.16206204,1.843180697,Selva-1
7839,6.296758105,27.55610973,66.14713217,222.828223,0.19300324,308.3729858,2.476769787,89.96727275,0.086261,70.76699829,5.603823,0.13963212,4.58718762,2.716439934,13.12414365,1.852084777,Selva-1
7839.5,28.13180828,27.24673203,44.62145969,222.828223,0.19300324,308.3729858,2.476769787,89.96727275,0.086261,70.76699829,5.660319,0.13963212,4.58718762,2.716439934,13.12414365,1.852084777,Selva-1
7841.1,3.821995103,69.30693069,26.8710742,144.678593,0.173999995,437.5190125,2.509047932,57.66274577,0.060738,69.55500031,6.016034,0.117368998,4.754608,2.709715529,13.44939713,1.894984922,Selva-1
7842,0,67.31501057,32.68498943,139.4801411,0.164995192,528.2199707,2.519899305,55.35147409,0.05179,68.63899994,6.248622,0.108392596,4.450043141,2.704673266,12.51611895,1.7659607,Selva-1
7842.25,69.3565976,30.27262814,0.370774264,139.4801411,0.164995192,528.2199707,2.519899305,55.35147409,0.05179,68.63899994,6.248622,0.108392596,4.450043141,2.704673266,12.51611895,1.7659607,Selva-1
7843.4,3.473181094,62.34731811,34.1795008,136.4915932,0.154006983,372.3930054,2.546063242,53.6088778,0.039663,68,5.544621,0.096834991,4.188204469,2.711828101,11.75313022,1.644972678,Selva-1
7844,0,74.60988296,25.39011704,175.9108511,0.156987058,373.125,2.566429892,68.5430183,0.026278,67.0039978,5.633985,0.091632529,4.430514465,2.724445164,12.46718851,1.726333721,Selva-1
7844.11,5.122470714,54.94142705,39.93610224,175.9108511,0.156987058,373.125,2.566429892,68.5430183,0.026278,67.0039978,5.633985,0.091632529,4.430514465,2.724445164,12.46718851,1.726333721,Selva-1
7845.6,1.427212179,65.35574585,33.21704197,103.8676313,0.142024134,216.1809998,2.552478944,40.69284548,0.04309,68.30599976,4.978272,0.092557067,4.656797982,2.710828183,13.04776293,1.824421703,Selva-1
7846,0,82.11442522,17.88557478,103.8676313,0.142024134,216.1809998,2.552478944,40.69284548,0.04309,68.30599976,4.861549,0.092557067,4.656797982,2.710828183,13.04776293,1.824421703,Selva-1
7847.11,7.162324212,36.45481304,56.38286275,95.92346232,0.157990378,205.4550018,2.5156363,38.13089448,0.071756,69.07299805,4.812941,0.114873189,4.00135623,2.71233803,11.30744235,1.590594089,Selva-1
7848.11,11.86001296,40.46230287,47.67768417,97.09130642,0.160989525,186.5659943,2.507494217,38.72045078,0.081692,69.13200378,4.613593,0.121340762,3.807109897,2.715675603,10.79557952,1.518292593,Selva-1
7849,0,76.51813251,23.48186749,98.75767333,0.143990284,196.1239929,2.517847338,39.22305846,0.078942,65.6289978,4.551643,0.111466142,3.908951369,2.708260551,11.01411009,1.552497369,Selva-1
7849.7,2.225973204,1.086612512,96.68741428,79.51643677,0.116002111,321.2000122,2.536260995,31.35183522,0.063036,62.67900085,4.558741,0.089519055,4.033086135,2.687307135,11.18551639,1.590169996,Selva-1
7849.8,0,3.438818565,96.56118143,79.51643677,0.116002111,321.2000122,2.536260995,31.35183522,0.063036,62.67900085,5.166857,0.089519055,4.033086135,2.687307135,11.18551639,1.590169996,Selva-1
7851.2,1.976284585,67.42869352,30.5950219,70.88130205,0.102036191,514.0369873,2.577575104,27.49921891,0.026218,62.61299896,5.837666,0.064127095,4.558998611,2.685672378,12.52210393,1.76871611,Selva-1
7852,0,60.24044654,39.75955346,91.04349048,0.130999997,276.07901,2.55184707,35.67748693,0.054041,64.61399841,4.925341,0.092520499,4.204238351,2.710062946,11.77140977,1.64752755,Selva-1
7852.7,1.484210526,91.35789474,7.157894737,103.0193808,0.156982551,171.1150055,2.535647689,40.62842851,0.072421,64.73200226,4.714796,0.114701776,3.977069814,2.734610605,11.32623642,1.568463092,Selva-1
7854,0,80,20,89.55933741,0.143980573,179.095993,2.527518339,35.4337043,0.078991,62.68799973,4.250554,0.111485787,3.954288069,2.719182784,11.18585676,1.564494314,Selva-1
7854.25,0,93.7334323,6.266567702,89.55933741,0.143980573,179.095993,2.527518339,35.4337043,0.078991,62.68799973,4.250554,0.111485787,3.954288069,2.719182784,11.18585676,1.564494314,Selva-1
7855,5.332759918,56.85410171,37.81313837,78.25513886,0.116004756,507.401001,2.524982207,30.9923526,0.063913,62.84799957,5.831078,0.089958878,4.228940865,2.675728899,11.68411047,1.674839868,Selva-1
7855.25,14.72885033,51.72451193,33.54663774,78.25513886,0.116004756,507.401001,2.524982207,30.9923526,0.063913,62.84799957,5.831078,0.089958878,4.228940865,2.675728899,11.68411047,1.674839868,Selva-1
7856,0,63.87889054,36.12110946,106.3700065,0.120018093,204.0910034,2.509401648,42.38859356,0.08795,64.43199921,4.51263,0.103984047,4.125752619,2.684570059,11.49664619,1.64411808,Selva-1
7857.3,7.238489169,45.48818983,47.273321,119.0764104,0.144992772,232.7890015,2.499790789,47.63455044,0.091273,65.95899963,5.07752,0.118132886,3.69137801,2.700699307,10.39681168,1.476674778,Selva-1
7858.1,6.357225555,77.0024208,16.64035365,121.4909087,0.156993025,287.9920044,2.492528937,48.7420254,0.093225,64.6190033,5.084291,0.125109012,3.798001842,2.705959894,10.74885342,1.523754363,Selva-1
7859,0,81.25264943,18.74735057,96.24579045,0.151996758,401.4620056,2.482595896,38.76820654,0.094654,64.71900177,5.608733,0.123325379,3.905870427,2.691158682,10.99043473,1.573300928,Selva-1
7860.9,11.40400498,47.9239733,40.67202172,103.2700458,0.149021115,245.1719971,2.489122896,41.48852833,0.089741,69.04100037,5.040609,0.119381057,4.210514413,2.690995757,11.8334921,1.691565499,Selva-1
7862,0,22.21986867,77.78013133,106.6585953,0.174990365,286.3469849,2.492812081,42.78645635,0.083275,69.49900055,5.304459,0.129132683,4.002185271,2.714167074,11.38190544,1.605490161,Selva-1
7862.1,3.430998802,44.37425117,52.19475003,106.6585953,0.174990365,286.3469849,2.492812081,42.78645635,0.083275,69.49900055,5.304459,0.129132683,4.002185271,2.714167074,11.38190544,1.605490161,Selva-1
7863,4.071714008,50.41581164,45.51247435,120.1295143,0.183975572,178.9470062,2.502498232,48.00383583,0.085593,67.68199921,4.538408,0.134784286,3.975066212,2.736559111,11.41935342,1.588439169,Selva-1
7864,0,56.74324612,43.25675388,109.0158477,0.146025893,281.3070068,2.521488104,43.23472617,0.068226,66.1949997,5.127204,0.107125946,4.218543729,2.704034402,11.85323374,1.673037332,Selva-1
7864.6,5.816804101,46.8798752,47.3033207,102.9987686,0.127002122,248.1719971,2.526948246,40.76014171,0.069052,64.64099884,5.022533,0.098027061,4.891881602,2.692898068,13.65065133,1.935885157,Selva-1
7865.83,0.793650794,68.72586873,30.48048048,124.5404512,0.132018094,368.0549927,2.527000959,49.28389551,0.063829,64.46099854,5.441243,0.097923547,4.892599029,2.692762242,13.65143788,1.936128679,Selva-1
7866,0,25.5177676,74.4822324,124.5404512,0.132018094,368.0549927,2.527000959,49.28389551,0.063829,64.46099854,5.441243,0.097923547,4.892599029,2.692762242,13.65143788,1.936128679,Selva-1
7866.7,4.319893664,26.19627825,69.48382809,151.7853613,0.152971099,311.5119934,2.522209637,60.17951842,0.069618,65.3809967,5.116739,0.11129455,4.397151551,2.712839317,12.41681452,1.74337275,Selva-1
7868.4,7.308597691,54.10828382,38.58311848,150.2652857,0.144003483,311.3460083,2.534656852,59.28427179,0.060464,65.29299927,5.305585,0.102233742,4.079242506,2.709416942,11.45995742,1.609386495,Selva-1
7869,0,32.11096939,67.88903061,141.9320472,0.133003238,378.0130005,2.545079064,55.76724479,0.051469,64.6269989,5.440046,0.092236119,4.339155595,2.702071537,12.11479795,1.704919763,Selva-1
7871.1,5.123615617,44.13245329,50.74393109,113.7153321,0.125987939,343.053009,2.565548608,44.32398271,0.041931,62.15800095,5.188416,0.08395947,4.585930606,2.709038581,12.79795791,1.78750486,Selva-1
7872,10.9671848,45.69300518,43.33981002,113.0198449,0.117014449,389.0870056,2.561956229,44.11466658,0.043147,62.66799927,5.368531,0.080080724,4.430387574,2.697927493,12.29501216,1.729298699,Selva-1
7875.75,0,48.8233415,51.1766585,96.30994469,0.129015071,448.1390076,2.539950684,37.91803727,0.059692,61.16199875,5.495832,0.094353536,4.481607852,2.700388335,12.51689992,1.764446799,Selva-1
7876,0,65.30266087,34.69733913,96.30994469,0.129015071,448.1390076,2.539950684,37.91803727,0.059692,61.16199875,5.53489,0.094353536,4.481607852,2.700388335,12.51689992,1.764446799,Selva-1
7876.3,3.962954986,46.82317467,49.21387034,96.30994469,0.129015071,448.1390076,2.539950684,37.91803727,0.059692,61.16199875,4.570417,0.094353536,4.481607852,2.700388335,12.51689992,1.764446799,Selva-1
7877.6,2.422979936,42.71461463,54.86240544,139.0222209,0.157991286,220.6340027,2.536744605,54.80339667,0.060809,67.06500244,4.192981,0.109400143,4.414785426,2.72551634,12.51345703,1.740335001,Selva-1
7878.6,1.952375578,24.69247263,73.35515179,150.5596121,0.157987059,99.68499756,2.538114029,59.31948304,0.070068,67.85099793,4.368659,0.11402753,4.240423818,2.736074292,12.08351927,1.670698704,Selva-1
7879,0,10.34445756,89.65554244,150.5596121,0.157987059,99.68499756,2.538114029,59.31948304,0.070068,67.85099793,3.597146,0.11402753,4.240423818,2.736074292,12.08351927,1.670698704,Selva-1
7880.3,2.247546692,2.817347262,94.93510605,165.8926438,0.134998945,118.7959976,2.550784803,65.03592293,0.060509,66.37799835,4.757624,0.097753972,4.461012165,2.718804799,12.5577777,1.748878291,Selva-1
7882,0,31.33650519,68.66349481,116.6720276,0.109012041,564.0609741,2.552514164,45.70867,0.043384,62.84400177,5.957121,0.07619802,4.607807105,2.680570294,12.69037537,1.805203344,Selva-1
7882.8,1.868556701,18.03049828,80.10094502,104.4651822,0.125975587,512.9219971,2.554713296,40.89115687,0.045436,62.80400085,5.748096,0.085705793,4.259374775,2.700451873,11.85463978,1.667261364,Selva-1
7884.2,3.692604089,68.28641764,28.02097827,69.09633974,0.102016183,437.4849854,2.585155168,26.72812084,0.027705,60.95100021,5.440231,0.064860592,4.537546922,2.695100382,12.50918577,1.75523194,Selva-1
7885,0,89.04786954,10.95213046,46.80803751,0.087004774,1158.427002,2.591282626,18.06365583,0.009465,59.58000183,6.873516,0.048234887,4.511976731,2.671927879,12.259001,1.74121367,Selva-1
7885.58,0,55,45,63.67935751,0.103,723.9459839,2.587223658,24.61300836,0.018844,60.97200012,7.139597,0.060922,4.233427984,2.690193634,11.63094443,1.636282187,Selva-1
7886,0,0,100,63.67935751,0.103,723.9459839,2.587223658,24.61300836,0.018844,60.97200012,6.187688,0.060922,4.233427984,2.690193634,11.63094443,1.636282187,Selva-1
7886.5,1.73702495,0.947468155,97.3155069,63.67935751,0.103,723.9459839,2.587223658,24.61300836,0.018844,60.97200012,5.522596,0.060922,4.233427984,2.690193634,11.63094443,1.636282187,Selva-1
7887.7,7.30484082,59.43087658,33.2642826,56.90523368,0.098012203,628.8619995,2.581078678,22.04707441,0.022754,61.8409996,5.37512,0.060383102,4.775703591,2.68268438,13.08647725,1.850274318,Selva-1
7888.1,20.12811868,47.38143403,32.49044729,56.90523368,0.098012203,628.8619995,2.581078678,22.04707441,0.022754,61.8409996,6.043708,0.060383102,4.775703591,2.68268438,13.08647725,1.850274318,Selva-1
7889,0,5.358101578,94.64189842,120.7326833,0.096993529,659.9349976,2.579593206,46.8029932,0.022378,61.97499847,6.134011,0.059685764,4.41960839,2.679856739,12.09271163,1.713296647,Selva-1
7890,0,18.00358385,81.99641615,141.2377084,0.095998939,408.2609863,2.57490486,54.85162214,0.03238,62.73500061,5.433196,0.064189469,3.67712272,2.682931329,10.08339415,1.428061587,Selva-1
7891.8,9.616670381,40.21618008,50.16714954,109.1858529,0.109992772,477.4030151,2.563149193,42.5983213,0.040678,62.70600128,5.627442,0.075335386,3.983913242,2.690503962,11.00257992,1.554304077,Selva-1
7892,0,1.821709604,98.1782904,109.1858529,0.109992772,477.4030151,2.563149193,42.5983213,0.040678,62.70600128,5.627442,0.075335386,3.983913242,2.690503962,11.00257992,1.554304077,Selva-1
7893.67,0,89.98105662,10.01894338,153.5008357,0.091029132,313.9419861,2.574869557,59.61499497,0.046917,58.1949997,3.472242,0.068973066,4.823572584,2.691540276,13.30314217,1.873326969,Selva-1
7893.7,7.508862391,59.24374261,33.24739499,153.5008357,0.091029132,313.9419861,2.574869557,59.61499497,0.046917,58.1949997,3.472242,0.068973066,4.823572584,2.691540276,13.30314217,1.873326969,Selva-1
7895,0,10.8994709,89.1005291,138.7077982,0.089000533,718.7310181,2.581924888,53.72263104,0.02929,58.23400116,6.043833,0.059145266,4.979869831,2.681369963,13.63449294,1.928743107,Selva-1
7895.2,1.742712294,6.506125898,91.75116181,138.7077982,0.089000533,718.7310181,2.581924888,53.72263104,0.02929,58.23400116,6.043833,0.059145266,4.979869831,2.681369963,13.63449294,1.928743107,Selva-1
7896.6,6.584455255,47.03020704,46.38533771,127.9364045,0.116978315,186.8190002,2.58070551,49.57419745,0.046631,61.11000061,4.075079,0.081804658,4.769002462,2.721535099,13.35934527,1.84794524,Selva-1
7897.8,2.2,9.610526316,88.18947368,113.0376086,0.113012201,177.0670013,2.575400058,43.89128139,0.050777,60.35200119,4.04755,0.0818946,5.143581677,2.715925054,14.3837878,1.997197158,Selva-1
7898,0,19.92584746,80.07415254,113.0376086,0.113012201,177.0670013,2.575400058,43.89128139,0.050777,60.35200119,4.04755,0.0818946,5.143581677,2.715925054,14.3837878,1.997197158,Selva-1
7899.6,6.147843509,11.51534325,82.33681324,163.601962,0.134997347,167.5899963,2.560642003,63.89099365,0.058528,62.31499863,4.35078,0.096762673,4.074099842,2.727831609,11.49634713,1.591046244,Selva-1
7900.3,4.070274989,27.17154081,68.7581842,163.601962,0.134997347,167.5899963,2.560642003,63.89099365,0.058528,62.31499863,3.551729,0.096762673,4.074099842,2.727831609,11.49634713,1.591046244,Selva-1
7901,0,45.10875388,54.89124612,173.1417551,0.121984926,91.98500061,2.565825933,67.47993031,0.062091,64.18099976,3.192747,0.092037963,4.137726713,2.724550002,11.64219107,1.612629548,Selva-1
7901.11,3.537080573,26.88608677,69.57683266,173.1417551,0.121984926,91.98500061,2.565825933,67.47993031,0.062091,64.18099976,3.192747,0.092037963,4.137726713,2.724550002,11.64219107,1.612629548,Selva-1
7903.2,1.189473684,0.442105263,98.36842105,151.8503079,0.110994772,434.552002,2.578450823,58.8920706,0.036225,59.4070015,5.352854,0.073609886,4.795877994,2.703872698,13.30878907,1.859984279,Selva-1
7904.25,0,9.021520195,90.9784798,162.4519269,0.118996766,406.8980103,2.576811925,63.04376556,0.042005,58.04199982,5.171968,0.080500883,4.370482227,2.71485964,12.2041012,1.696081187,Selva-1
7905,0,7.02089299,92.97910701,170.7733582,0.119999465,500.8389893,2.566052448,66.55100067,0.046931,58.36100006,5.485878,0.083465233,4.486150091,2.708666713,12.5144885,1.748269056,Selva-1
7907.11,3.631196716,0.631512472,95.73729081,164.7204129,0.10700241,543.8060303,2.576574195,63.93000957,0.034813,59.96699905,5.676235,0.070907705,7.547727858,2.696897287,20.89332468,2.929365618,Selva-1
7907.38,0,30.95836521,69.04163479,164.7204129,0.10700241,543.8060303,2.576574195,63.93000957,0.034813,59.96699905,5.599524,0.070907705,7.547727858,2.696897287,20.89332468,2.929365618,Selva-1
7908,12.1400042,1.597645575,86.26235022,199.1883958,0.104998254,514.3619995,2.58675095,77.00331407,0.02851,59.69400024,5.579186,0.066754127,5.58397961,2.700249629,15.44179076,2.158684666,Selva-1
7908.6,3.768421053,0.294736842,95.93684211,190.9027549,0.095996764,778.1929932,2.609964627,73.14380928,0.005892,59.28699875,5.838527,0.050944382,4.846909855,2.696385961,13.30247758,1.857078753,Selva-1
7908.91,0,4.842615012,95.15738499,190.9027549,0.095996764,778.1929932,2.609964627,73.14380928,0.005892,59.28699875,6.170201,0.050944382,4.846909855,2.696385961,13.30247758,1.857078753,Selva-1
7909,0,1.208267091,98.79173291,190.9027549,0.095996764,778.1929932,2.609964627,73.14380928,0.005892,59.28699875,6.170201,0.050944382,4.846909855,2.696385961,13.30247758,1.857078753,Selva-1
7909.5,2.431323019,14.28270708,83.2859699,190.9027549,0.095996764,778.1929932,2.609964627,73.14380928,0.005892,59.28699875,6.481501,0.050944382,4.846909855,2.696385961,13.30247758,1.857078753,Selva-1
7909.8,2.805315334,66.61041974,30.58426492,190.9027549,0.095996764,778.1929932,2.609964627,73.14380928,0.005892,59.28699875,6.637754,0.050944382,4.846909855,2.696385961,13.30247758,1.857078753,Selva-1
7910.5,1.763996932,17.32223074,80.91377232,187.5575399,0.088009044,681.5880127,2.616945982,71.67039032,0.003969,58.72399902,6.519539,0.045989022,6.200113842,2.694892427,16.98341934,2.369217357,Selva-1
7911,11.4552766,15.50918378,73.03553962,187.5575399,0.088009044,681.5880127,2.616945982,71.67039032,0.003969,58.72399902,5.939604,0.045989022,6.200113842,2.694892427,16.98341934,2.369217357,Selva-1
7912.8,1.336842105,6.284210526,92.37894737,123.1062585,0.0930122,1297.125977,2.598493132,47.37601842,0.010538,57.83200073,6.851104,0.0517751,5.245114892,2.685774263,14.34628797,2.018521745,Selva-1
7913,0,18.21463735,81.78536265,123.1062585,0.0930122,1297.125977,2.598493132,47.37601842,0.010538,57.83200073,6.851104,0.0517751,5.245114892,2.685774263,14.34628797,2.018521745,Selva-1
7913.7,4.239599909,10.97976813,84.78063196,195.3497577,0.10800324,501.0939941,2.590589199,75.40746243,0.031404,56.10599899,6.359196,0.06970362,4.839793354,2.709766085,13.43987234,1.868221081,Selva-1
7915,94.40536382,2.989668059,2.604968125,186.8490893,0.124996271,77.03900146,2.583188993,72.3327212,0.054293,59.4620018,2.664775,0.089644636,5.112889122,2.739088993,14.45889935,1.979293476,Selva-1
7915.3,0.970976253,91.76781003,7.26121372,186.8490893,0.124996271,77.03900146,2.583188993,72.3327212,0.054293,59.4620018,1.896889,0.089644636,5.112889122,2.739088993,14.45889935,1.979293476,Selva-1
7916.7,5.399384746,1.124429829,93.47618542,175.4578596,0.122007231,93.48799896,2.582483494,67.94152218,0.053672,60.09899902,1.620525,0.087839616,5.092241005,2.734874174,14.36886403,1.971838743,Selva-1
7917.1,28.59819264,25.20387922,46.19792815,175.4578596,0.122007231,93.48799896,2.582483494,67.94152218,0.053672,60.09899902,3.112871,0.087839616,5.092241005,2.734874174,14.36886403,1.971838743,Selva-1
7917.39,0,11.49708651,88.50291349,175.4578596,0.122007231,93.48799896,2.582483494,67.94152218,0.053672,60.09899902,4.084555,0.087839616,5.092241005,2.734874174,14.36886403,1.971838743,Selva-1
7918,0,8.979854265,91.02014574,188.1225743,0.129998253,128.7409973,2.569376378,73.21721173,0.053764,61.78499985,3.709267,0.091881126,5.585047079,2.728161834,15.75140424,2.173697527,Selva-1
7918.9,0.789473684,88.8,10.41052632,134.6859589,0.141032376,18.92200089,2.544990649,52.92198576,0.092706,64.60500336,1.043717,0.116869188,6.185695565,2.749447112,17.75965979,2.43053764,Selva-1
7919.75,0,86.24332978,13.75667022,152.8946543,0.17099574,49.9070015,2.515968649,60.76969774,0.089594,72.3219986,1.716966,0.13029487,6.864361742,2.743083485,19.78299416,2.728317678,Selva-1
7920,99.6886121,0.278024911,0.033362989,152.8946543,0.17099574,49.9070015,2.515968649,60.76969774,0.089594,72.3219986,2.753653,0.13029487,6.864361742,2.743083485,19.78299416,2.728317678,Selva-1
7920.9,6.819650937,16.93600517,76.24434389,155.242483,0.180963818,17.10300064,2.47079866,62.83089167,0.137509,73.16300201,1.188936,0.159236409,9.133522301,2.749360553,26.74649177,3.696587038,Selva-1
7921,63.21995465,16.56462585,20.2154195,155.242483,0.180963818,17.10300064,2.47079866,62.83089167,0.137509,73.16300201,1.188936,0.159236409,9.133522301,2.749360553,26.74649177,3.696587038,Selva-1
7922.3,2.131990572,88.38654382,9.48146561,194.2005039,0.155007232,127.6460037,2.475546695,78.44752201,0.108843,67.71700287,4.918494,0.131925116,6.286995461,2.699791944,17.85305457,2.539639213,Selva-1
7923,16.00914808,0,83.99085192,180.5597632,0.136024396,286.9639893,2.483365393,72.70769086,0.093947,62.46300125,5.225386,0.114985698,4.948104475,2.676092001,13.81950386,1.992499569,Selva-1
7923.01,19.18657053,0.247859396,80.56557008,180.5597632,0.136024396,286.9639893,2.483365393,72.70769086,0.093947,62.46300125,5.225386,0.114985698,4.948104475,2.676092001,13.81950386,1.992499569,Selva-1
7924,3.27904689,9.181331293,87.53962182,167.0225505,0.165999994,127.3389969,2.490622772,67.06055706,0.098148,69.67299652,4.086867,0.132073997,6.226588679,2.717453754,17.79189298,2.500012747,Selva-1
7924.5,0,8.866136586,91.13386341,167.0225505,0.165999994,127.3389969,2.490622772,67.06055706,0.098148,69.67299652,1.964002,0.132073997,6.226588679,2.717453754,17.79189298,2.500012747,Selva-1
7925,3.548781844,7.976415619,88.47480254,177.7560283,0.187989327,27.73699951,2.530329733,70.25014408,0.089124,73.27600098,1.819981,0.138556664,5.879923851,2.776471729,17.19076252,2.323777717,Selva-1
7925.9,2.455166524,3.949615713,93.59521776,205.2184168,0.148021104,58.73799896,2.559898516,80.16662206,0.062835,64.90399933,2.787357,0.105428052,5.091823055,2.743737348,14.51178553,1.989072232,Selva-1
7927.4,8.286647993,5.170401494,86.54295051,182.2937611,0.12100723,46.6590004,2.593527378,70.28796482,0.050005,62.28300095,2.842437,0.085506115,5.347997639,2.742523821,15.12030366,2.062055594,Selva-1
7928,0.59435364,7.089789854,92.31585651,186.1973577,0.112012196,140.5670013,2.612221496,71.27931454,0.023596,61.74599838,3.75496,0.067804098,5.49179283,2.72948786,15.35286435,2.102345777,Selva-1
7928.9,6.328698128,7.774006351,85.89729552,209.0957798,0.123964387,423.0920105,2.623330421,79.7062307,0.000871,60.0379982,5.351612,0.062417693,5.339359574,2.731400443,14.90609993,2.035336277,Selva-1
7930.1,0.970668917,1.751424351,97.27790673,144.6301859,0.106000532,151.026001,2.625326695,55.0903574,0.017203,60.11600113,3.754605,0.061601766,5.454963103,2.73202233,15.2283528,2.077822586,Selva-1
7930.25,0,3.814477677,96.18552232,144.6301859,0.106000532,151.026001,2.625326695,55.0903574,0.017203,60.11600113,3.754605,0.061601766,5.454963103,2.73202233,15.2283528,2.077822586,Selva-1
7931,5.484361425,4.941355343,89.57428323,83.65625703,0.086012061,171.5509949,2.627982949,31.83287664,0.013995,59.15299988,3.928529,0.05000353,5.403891287,2.713672631,14.92251061,2.056288565,Selva-1
7931.7,4.649406688,7.421790723,87.92880259,88.57807151,0.084012052,252.5249939,2.629279183,33.68910844,0.007147,60.0019989,4.964947,0.045579526,5.199269861,2.707087418,14.29929745,1.977450662,Selva-1
7932.11,6.360187458,4.563713457,89.07609909,88.57807151,0.084012052,252.5249939,2.629279183,33.68910844,0.007147,60.0019989,4.508512,0.045579526,5.199269861,2.707087418,14.29929745,1.977450662,Selva-1
7933,0,16.76152215,83.23847785,144.2460117,0.098994775,175.951004,2.631568725,54.81369737,0.012013,59.72999954,3.940361,0.055503887,5.372900876,2.727448851,14.9406713,2.041710264,Selva-1
7933.5,0,35.7166177,64.2833823,144.2460117,0.098994775,175.951004,2.631568725,54.81369737,0.012013,59.72999954,3.954279,0.055503887,5.372900876,2.727448851,14.9406713,2.041710264,Selva-1
7934,0,9.550143571,90.44985643,176.4391262,0.102993525,183.8339996,2.636465237,66.9226067,0.010148,58.73500061,3.947596,0.056570763,5.332831835,2.734592455,14.87291236,2.02272033,Selva-1
7934.01,2.644754027,12.07009142,85.28515455,176.4391262,0.102993525,183.8339996,2.636465237,66.9226067,0.010148,58.73500061,3.947596,0.056570763,5.332831835,2.734592455,14.87291236,2.02272033,Selva-1
7935,75.31962201,22.04558088,2.63479711,136.4476247,0.097999997,67.8809967,2.643620618,51.61392059,0.024106,57.4090004,2.353522,0.061052999,5.278152054,2.750493495,14.8282119,1.996561843,Selva-1
7935.33,0,38.40765039,61.59234961,136.4476247,0.097999997,67.8809967,2.643620618,51.61392059,0.024106,57.4090004,1.81125,0.061052999,5.278152054,2.750493495,14.8282119,1.996561843,Selva-1
7936.8,8.41783884,32.65728928,58.92487188,114.1038178,0.085009644,410.1719971,2.637692269,43.25895752,0.004628,54.46799851,4.975166,0.044818822,5.516144437,2.714535741,15.20913776,2.09127672,Selva-1
7937.8,78.96873286,17.36697751,3.664289632,131.0484177,0.094005221,293.4509888,2.63040855,49.82055648,0.010629,56.74399948,4.579983,0.05231711,5.290381308,2.720415729,14.65649092,2.011239398,Selva-1
7938,57.38183451,42.61816549,0,131.0484177,0.094005221,293.4509888,2.63040855,49.82055648,0.010629,56.74399948,4.579983,0.05231711,5.290381308,2.720415729,14.65649092,2.011239398,Selva-1
7938.35,57.3038674,42.6961326,0,131.0484177,0.094005221,293.4509888,2.63040855,49.82055648,0.010629,56.74399948,3.624605,0.05231711,5.290381308,2.720415729,14.65649092,2.011239398,Selva-1
7939,28.95352725,15.51320629,55.53326647,142.4812787,0.119022665,37.14500046,2.617025226,54.44398367,0.04438,60.3030014,1.673905,0.081701333,5.801601836,2.760892489,16.48928418,2.216868901,Selva-1
